AGC_AKT1,AGC_AKT2,100.0
AGC_AKT1,AGC_DMPK,91.46341463414635
AGC_AKT1,AGC_GRK4,96.09375
AGC_AKT1,AGC_GRK5,93.75
AGC_AKT1,AGC_GRK6,93.3852140077821
AGC_AKT1,AGC_PDPK1,94.921875
AGC_AKT1,AGC_PKN1,98.03149606299213
AGC_AKT1,AGC_PKN2,98.02371541501977
AGC_AKT1,AGC_ROCK1,92.09486166007905
AGC_AKT1,AGC_ROCK2,90.11857707509881
AGC_AKT1,AGC_SGK1,99.56331877729258
AGC_AKT1,AGC_STK38,82.05128205128204
AGC_AKT1,CAMK_DAPK1,71.65991902834008
AGC_AKT1,CAMK_DAPK2,72.35772357723577
AGC_AKT1,CAMK_DAPK3,87.44588744588745
AGC_AKT1,CAMK_DCLK1,90.41666666666667
AGC_AKT1,CAMK_MARK1,91.94915254237289
AGC_AKT1,CAMK_MARK2,95.1219512195122
AGC_AKT1,CAMK_MARK3,97.88135593220339
AGC_AKT1,CAMK_MARK4,97.89915966386555
AGC_AKT1,CAMK_MELK,88.60759493670885
AGC_AKT1,CAMK_MKNK1,80.86124401913875
AGC_AKT1,CAMK_MKNK2,83.72093023255815
AGC_AKT1,CAMK_MYLK4,78.2051282051282
AGC_AKT1,CAMK_PASK,84.84848484848484
AGC_AKT1,CAMK_PHKG2,82.5910931174089
AGC_AKT1,CAMK_PIM1,89.74358974358975
AGC_AKT1,CAMK_PIM2,80.08658008658008
AGC_AKT1,CAMK_SNRK,81.13207547169812
AGC_AKT1,CAMK_STK11,77.29083665338645
AGC_AKT1,CAMK_STK40,63.48547717842323
AGC_AKT1,CAMK_TRIB1,59.624413145539904
AGC_AKT1,CK1_TTBK1,62.447257383966246
AGC_AKT1,CK1_VRK1,50.442477876106196
AGC_AKT1,CK1_VRK2,55.35714285714286
AGC_AKT1,CK1_VRK3,41.2037037037037
AGC_AKT1,CMGC_CDK1,74.67811158798283
AGC_AKT1,CMGC_CDK12,58.23293172690763
AGC_AKT1,CMGC_CDK13,56.09756097560976
AGC_AKT1,CMGC_CDK16,66.21621621621621
AGC_AKT1,CMGC_CDK2,65.97510373443983
AGC_AKT1,CMGC_CDK4,53.74449339207048
AGC_AKT1,CMGC_CDK5,79.83539094650206
AGC_AKT1,CMGC_CDK6,59.48275862068966
AGC_AKT1,CMGC_CDK7,62.34309623430963
AGC_AKT1,CMGC_CDK8,49.55357142857143
AGC_AKT1,CMGC_CDK9,61.76470588235294
AGC_AKT1,CMGC_CDKL1,7.659574468085106
AGC_AKT1,CMGC_CDKL2,74.2081447963801
AGC_AKT1,CMGC_CDKL3,72.60869565217392
AGC_AKT1,CMGC_CDKL5,72.84482758620689
AGC_AKT1,CMGC_CLK1,49.14529914529914
AGC_AKT1,CMGC_CLK2,49.361702127659576
AGC_AKT1,CMGC_CLK3,0.0
AGC_AKT1,CMGC_CLK4,44.01709401709402
AGC_AKT1,CMGC_DYRK2,52.066115702479344
AGC_AKT1,CMGC_DYRK3,64.73029045643153
AGC_AKT1,CMGC_GSK3B,66.10169491525424
AGC_AKT1,CMGC_MAPK3,14.345991561181433
AGC_AKT1,CMGC_SRPK1,33.92857142857143
AGC_AKT1,CMGC_SRPK2,29.72972972972973
AGC_AKT1,NEK_NEK1,80.17241379310344
AGC_AKT1,NEK_NEK2,74.02597402597402
AGC_AKT1,NEK_NEK7,79.74137931034483
AGC_AKT1,OTHER_AAK1,54.62555066079295
AGC_AKT1,OTHER_BMP2K,56.38766519823789
AGC_AKT1,OTHER_BUB1,43.78109452736319
AGC_AKT1,OTHER_CDC7,38.864628820960704
AGC_AKT1,OTHER_ERN1,45.414847161572055
AGC_AKT1,OTHER_GAK,67.51269035532995
AGC_AKT1,OTHER_MLKL,46.08695652173913
AGC_AKT1,OTHER_PEAK1,0.0
AGC_AKT1,OTHER_PRAG1,28.64864864864865
AGC_AKT1,OTHER_STK16,52.991452991452995
AGC_AKT1,OTHER_TBK1,58.82352941176471
AGC_AKT1,OTHER_TLK2,75.80645161290323
AGC_AKT1,OTHER_TTK,71.42857142857143
AGC_AKT1,OTHER_WEE1,59.7457627118644
AGC_AKT1,OTHER_WEE2,61.76470588235294
AGC_AKT1,OTHER_WNK1,83.63636363636363
AGC_AKT1,OTHER_WNK3,83.4061135371179
AGC_AKT1,STE_OXSR1,78.82882882882883
AGC_AKT1,STE_PAK1,91.49797570850203
AGC_AKT1,STE_PAK3,91.869918699187
AGC_AKT1,STE_PAK4,81.30081300813008
AGC_AKT1,STE_PAK6,67.47967479674797
AGC_AKT1,STE_SLK,85.45454545454545
AGC_AKT1,STE_STK10,80.34188034188034
AGC_AKT1,STE_STK24,78.94736842105263
AGC_AKT1,STE_STK25,79.67479674796748
AGC_AKT1,STE_STK26,79.32489451476793
AGC_AKT1,STE_STK4,86.30705394190872
AGC_AKT1,STE_TAOK3,59.67078189300411
AGC_AKT1,STE_TNIK,60.775862068965516
AGC_AKT1,TKL_ACVR1,46.78111587982833
AGC_AKT1,TKL_BMPR2,53.813559322033896
AGC_AKT1,TKL_BRAF,64.62882096069869
AGC_AKT1,TKL_ILK,69.86301369863014
AGC_AKT1,TKL_IRAK1,62.31884057971014
AGC_AKT1,TKL_IRAK4,61.53846153846154
AGC_AKT1,TKL_KSR2,47.29064039408867
AGC_AKT1,TKL_LIMK1,82.22222222222221
AGC_AKT1,TKL_LIMK2,81.9047619047619
AGC_AKT1,TKL_RAF1,59.210526315789465
AGC_AKT1,TKL_RIPK1,59.60591133004927
AGC_AKT1,TKL_RIPK2,74.77876106194691
AGC_AKT1,TYR_ABL1,58.67768595041323
AGC_AKT1,TYR_ABL2,80.16877637130801
AGC_AKT1,TYR_ALK,35.3448275862069
AGC_AKT1,TYR_BMX,58.09128630705395
AGC_AKT1,TYR_BTK,51.91489361702127
AGC_AKT1,TYR_CSF1R,35.146443514644346
AGC_AKT1,TYR_CSK,60.775862068965516
AGC_AKT1,TYR_DDR1,47.63948497854077
AGC_AKT1,TYR_DDR2,63.793103448275865
AGC_AKT1,TYR_EGFR,68.59504132231406
AGC_AKT1,TYR_EPHA2,47.41379310344828
AGC_AKT1,TYR_EPHA3,60.94420600858369
AGC_AKT1,TYR_EPHA5,62.139917695473244
AGC_AKT1,TYR_EPHA7,60.775862068965516
AGC_AKT1,TYR_EPHA8,65.4320987654321
AGC_AKT1,TYR_EPHB1,74.18032786885246
AGC_AKT1,TYR_EPHB2,76.81818181818181
AGC_AKT1,TYR_EPHB3,65.93886462882097
AGC_AKT1,TYR_EPHB4,60.25104602510461
AGC_AKT1,TYR_ERBB2,51.229508196721305
AGC_AKT1,TYR_ERBB3,55.4054054054054
AGC_AKT1,TYR_ERBB4,64.89795918367346
AGC_AKT1,TYR_FES,73.96694214876032
AGC_AKT1,TYR_FGFR1,68.46473029045643
AGC_AKT1,TYR_FGFR2,74.79338842975206
AGC_AKT1,TYR_FGFR3,72.19917012448133
AGC_AKT1,TYR_FGFR4,62.28070175438597
AGC_AKT1,TYR_FLT3,43.859649122807014
AGC_AKT1,TYR_FYN,63.22314049586777
AGC_AKT1,TYR_HCK,66.66666666666666
AGC_AKT1,TYR_IGF1R,42.73504273504273
AGC_AKT1,TYR_INSR,54.400000000000006
AGC_AKT1,TYR_ITK,78.0701754385965
AGC_AKT1,TYR_JAK1_1,0.0
AGC_AKT1,TYR_JAK1_2,63.67521367521367
AGC_AKT1,TYR_JAK2_1,0.0
AGC_AKT1,TYR_JAK2_2,49.137931034482754
AGC_AKT1,TYR_JAK3_2,58.64978902953587
AGC_AKT1,TYR_KIT,39.166666666666664
AGC_AKT1,TYR_LCK,66.66666666666666
AGC_AKT1,TYR_LYN,63.20346320346321
AGC_AKT1,TYR_MERTK,71.10091743119266
AGC_AKT1,TYR_MET,55.601659751037346
AGC_AKT1,TYR_NTRK1,73.07692307692307
AGC_AKT1,TYR_NTRK2,74.00881057268722
AGC_AKT1,TYR_NTRK3,77.47747747747748
AGC_AKT1,TYR_PTK6,76.33928571428571
AGC_AKT1,TYR_RET,76.44628099173553
AGC_AKT1,TYR_ROR2,71.80616740088107
AGC_AKT1,TYR_ROS1,53.38983050847458
AGC_AKT1,TYR_SRC,73.93162393162393
AGC_AKT1,TYR_TYK2_1,0.0
AGC_AKT1,TYR_TYK2_2,57.20524017467249
AGC_AKT1,TYR_ZAP70,64.95726495726495